日期,農曆,白肉雞(1.75-1.95Kg),白肉雞(門市價高屏),雞蛋(產地),白肉雞(2.0Kg以上)
2020/03/21,廿八,26.0,27.5,29.5,26.0
2020/03/20,春分,26.0,27.5,29.5,26.0
2020/03/19,廿六,26.0,27.5,29.5,26.0
2020/03/18,廿五,26.0,27.5,29.5,26.0
2020/03/17,廿四,26.0,27.5,29.5,26.0
2020/03/16,廿三,26.0,27.5,29.5,26.0
2020/03/15,廿二,26.0,27.5,29.5,26.0
2020/03/14,廿一,26.0,27.5,29.5,26.0
2020/03/13,二十,26.0,27.5,29.5,26.0
2020/03/12,十九,26.0,27.5,29.5,26.0
2020/03/11,十八,26.0,27.5,29.5,26.0
2020/03/10,十七,26.0,27.5,29.5,26.0
2020/03/09,十六,26.0,27.5,29.5,26.0
2020/03/08,十五,26.0,27.5,29.5,26.0
2020/03/07,十四,26.0,27.5,29.5,26.0
2020/03/06,十三,26.0,27.5,29.5,26.0
2020/03/05,驚蟄,26.0,27.5,29.5,26.0
2020/03/04,十一,26.0,27.5,29.5,26.0
2020/03/03,初十,26.0,27.5,29.5,26.0
2020/03/02,初九,26.0,27.5,27.5,26.0
2020/03/01,初八,26.0,27.5,27.5,26.0
2020/02/29,初七,26.0,27.5,27.5,26.0
2020/02/28,初六,26.0,27.5,27.5,26.0
2020/02/27,初五,26.0,27.5,27.5,26.0
2020/02/26,初四,26.0,27.5,27.5,26.0
2020/02/25,初三,26.0,27.5,25.5,26.0
2020/02/24,初二,26.0,27.5,25.5,26.0
2020/02/23,二月,26.0,27.5,25.5,26.0
2020/02/22,廿九,26.0,27.5,25.5,26.0
2020/02/21,廿八,26.0,27.5,25.5,26.0
2020/02/20,廿七,26.0,27.5,25.5,26.0
2020/02/19,雨水,26.0,27.5,25.5,26.0
2020/02/18,廿五,26.0,27.5,25.5,26.0
2020/02/17,廿四,26.3,27.8,25.5,26.3
2020/02/16,廿三,26.3,27.8,25.5,26.3
2020/02/15,廿二,26.3,27.8,25.5,26.3
2020/02/14,廿一,26.3,27.8,25.5,26.3
2020/02/13,二十,26.3,27.8,25.5,26.3
2020/02/12,十九,26.3,27.8,25.5,26.3
2020/02/11,十八,26.3,27.8,25.5,26.3
2020/02/10,十七,26.5,28.0,25.5,26.5
2020/02/09,十六,26.5,28.0,25.5,26.5
2020/02/08,元宵,26.5,28.0,25.5,26.5
2020/02/07,十四,26.5,28.0,25.5,26.5
2020/02/06,十三,26.5,28.0,25.5,26.5
2020/02/05,十二,26.5,28.0,25.5,26.5
2020/02/04,立春,26.5,28.0,25.5,26.5
2020/02/03,初十,26.5,28.0,25.5,26.5
2020/02/02,初九,26.5,28.0,25.5,26.5
2020/02/01,初八,26.5,28.0,25.5,26.5
2020/01/31,初七,26.5,28.0,20.5,26.5
2020/01/30,初六,26.5,28.0,20.5,26.5
2020/01/29,初五,26.5,28.0,20.5,26.5
2020/01/28,初四,26.5,28.0,20.5,26.5
2020/01/27,初三,休市,休市,20.5,休市
2020/01/26,初二,休市,休市,20.5,休市
2020/01/25,正月,休市,休市,20.5,休市
2020/01/24,除夕,休市,休市,20.5,休市
2020/01/23,廿九,休市,休市,20.5,休市
2020/01/22,廿八,休市,休市,20.5,休市
2020/01/21,廿七,休市,休市,20.5,休市
2020/01/20,大寒,26.5,28.0,20.5,26.5
2020/01/19,廿五,26.5,28.0,20.5,26.5
2020/01/18,廿四,26.5,28.0,20.5,26.5
2020/01/17,廿三,26.5,28.0,20.5,26.5
2020/01/16,廿二,26.5,28.0,22.5,26.5
2020/01/15,二十,26.5,28.0,25.5,26.5
2020/01/14,二十,26.5,28.0,25.5,26.5
2020/01/13,十九,26.5,28.0,25.5,26.5
2020/01/12,十八,26.5,28.0,25.5,26.5
2020/01/11,十七,26.5,28.0,25.5,26.5
2020/01/10,十六,26.5,28.0,25.5,26.5
2020/01/09,十五,26.5,28.0,25.5,26.5
2020/01/08,十四,26.5,28.0,25.5,26.5
2020/01/07,十三,26.5,28.0,25.5,26.5
2020/01/06,小寒,26.5,28.0,27.5,26.5
2020/01/05,十一,26.5,28.0,27.5,26.5
2020/01/04,初十,26.5,28.0,27.5,26.5
2020/01/03,初九,26.5,28.0,27.5,26.5
2020/01/02,初八,26.5,28.0,27.5,26.5
2020/01/01,初七,26.5,28.0,27.5,26.5
2019/12/31,初六,26.5,28.0,27.5,26.5
2019/12/30,初五,26.5,28.0,27.5,26.5
2019/12/29,初四,26.5,28.0,27.5,26.5
2019/12/28,初三,26.5,28.0,27.5,26.5
2019/12/27,初二,26.5,28.0,27.5,26.5
2019/12/26,十二月,26.5,28.0,27.5,26.5
2019/12/25,三十,26.5,28.0,27.5,26.5
2019/12/24,廿九,26.5,28.0,27.5,26.5
2019/12/23,廿八,26.3,27.8,29.5,26.3
2019/12/22,冬至,26.3,27.8,29.5,26.3
2019/12/21,廿六,26.3,27.8,29.5,26.3
2019/12/20,廿五,26.3,27.8,29.5,26.3
2019/12/19,廿四,26.3,27.8,29.5,26.3
2019/12/18,廿三,26.3,27.8,29.5,26.3
2019/12/17,廿二,26.3,27.8,29.5,26.3
2019/12/16,廿一,26.3,27.8,29.5,26.3
2019/12/15,二十,26.3,27.8,29.5,26.3
2019/12/14,十九,26.3,27.8,29.5,26.3
2019/12/13,十八,26.3,27.8,29.5,26.3
2019/12/12,十七,26.3,27.8,29.5,26.3
2019/12/11,十六,26.3,27.8,29.5,26.3
2019/12/10,十五,26.3,27.8,26.5,26.3
2019/12/09,十四,26.3,27.8,26.5,26.3
2019/12/08,十三,26.3,27.8,26.5,26.3
2019/12/07,大雪,26.3,27.8,26.5,26.3
2019/12/06,十一,26.3,27.8,26.5,26.3
2019/12/05,初十,26.3,27.8,26.5,26.3
2019/12/04,初九,26.3,27.8,26.5,26.3
2019/12/03,初七,26.3,27.8,26.5,26.3
2019/12/02,初七,26.3,27.8,28.5,26.3
2019/12/01,初六,26.3,27.8,28.5,26.3
2019/11/30,初五,26.3,27.8,28.5,26.3
2019/11/29,初四,26.3,27.8,28.5,26.3
2019/11/28,初三,26.3,27.8,28.5,26.3
2019/11/27,初二,26.3,27.8,28.5,26.3
2019/11/26,十一月,26.3,27.8,28.5,26.3
2019/11/25,廿九,26.3,27.8,28.5,26.3
2019/11/24,廿八,26.3,27.8,28.5,26.3
2019/11/23,廿七,26.3,27.8,28.5,26.3
2019/11/22,小雪,26.3,27.8,28.5,26.3
2019/11/21,廿五,26.3,27.8,28.5,26.3
2019/11/20,廿四,26.3,27.8,28.5,26.3
2019/11/19,廿三,26.3,27.8,28.5,26.3
2019/11/18,廿二,26.3,27.8,28.5,26.3
2019/11/17,廿一,26.3,27.8,28.5,26.3
2019/11/16,二十,26.3,27.8,28.5,26.3
2019/11/15,十九,26.3,27.8,28.5,26.3
2019/11/14,十八,26.3,27.8,28.5,26.3
2019/11/13,十七,26.3,27.8,28.5,26.3
2019/11/12,十六,26.3,27.8,26.5,26.3
2019/11/11,十五,26.3,27.8,26.5,26.3
2019/11/10,十四,26.3,27.8,26.5,26.3
2019/11/09,十三,26.3,27.8,26.5,26.3
2019/11/08,立冬,26.3,27.8,26.5,26.3
2019/11/07,十一,26.3,27.8,26.5,26.3
2019/11/06,初十,26.3,27.8,26.5,26.3
2019/11/05,初九,26.3,27.8,26.5,26.3
2019/11/04,初八,26.3,27.8,26.5,26.3
2019/11/03,初七,26.3,27.8,26.5,26.3
2019/11/02,初六,26.3,27.8,26.5,26.3
2019/11/01,初五,26.3,27.8,26.5,26.3
2019/10/31,初四,26.3,27.8,26.5,26.3
2019/10/30,初三,26.3,27.8,26.5,26.3
2019/10/29,初二,26.3,27.8,24.5,26.3
2019/10/28,十月,26.3,27.8,24.5,26.3
2019/10/27,廿九,26.3,27.8,24.5,26.3
2019/10/26,廿八,26.3,27.8,24.5,26.3
2019/10/25,廿七,26.3,27.8,24.5,26.3
2019/10/24,霜降,26.3,27.8,24.5,26.3
2019/10/23,廿五,26.3,27.8,24.5,26.3
2019/10/22,廿四,26.3,27.8,24.5,26.3
2019/10/21,廿三,26.3,27.8,24.5,26.3
2019/10/20,廿二,26.3,27.8,24.5,26.3
2019/10/19,廿一,26.3,27.8,24.5,26.3
2019/10/18,二十,26.3,27.8,24.5,26.3
2019/10/17,十九,26.3,27.8,24.5,26.3
2019/10/16,十八,26.3,27.8,24.5,26.3
2019/10/15,十七,26.3,27.8,24.5,26.3
2019/10/14,十六,26.3,27.8,24.5,26.3
2019/10/13,十五,26.3,27.8,24.5,26.3
2019/10/12,十四,26.3,27.8,24.5,26.3
2019/10/11,十三,26.3,27.8,24.5,26.3
2019/10/10,十二,26.3,27.8,24.5,26.3
2019/10/09,十一,26.3,27.8,24.5,26.3
2019/10/08,寒露,26.3,27.8,24.5,26.3
2019/10/07,重陽,26.3,27.8,27.5,26.3
2019/10/06,初八,26.3,27.8,27.5,26.3
2019/10/05,初七,26.3,27.8,27.5,26.3
2019/10/04,初六,26.3,27.8,27.5,26.3
2019/10/03,初五,26.3,27.8,27.5,26.3
2019/10/02,初四,26.3,27.8,27.5,26.3
2019/10/01,初三,26.3,27.8,27.5,26.3
2019/09/30,初二,26.3,27.8,27.5,26.3
2019/09/29,九月,26.3,27.8,27.5,26.3
2019/09/28,三十,26.3,27.8,27.5,26.3
2019/09/27,廿九,26.3,27.8,27.5,26.3
2019/09/26,廿八,26.3,27.8,27.5,26.3
2019/09/25,廿七,26.3,27.8,27.5,26.3
2019/09/24,廿六,26.3,27.8,27.5,26.3
2019/09/23,秋分,26.3,27.8,27.5,26.3
2019/09/22,廿四,26.3,27.8,27.5,26.3
2019/09/21,廿三,26.3,27.8,27.5,26.3
2019/09/20,廿二,26.3,27.8,27.5,26.3
2019/09/19,廿一,26.3,27.8,25.5,26.3
2019/09/18,二十,26.3,27.8,25.5,26.3
2019/09/17,十九,26.3,27.8,25.5,26.3
2019/09/16,十八,26.3,27.8,27.5,26.3
2019/09/15,十七,26.3,27.8,27.5,26.3
2019/09/14,十六,26.3,27.8,27.5,26.3
2019/09/13,中秋節,26.3,27.8,27.5,26.3
2019/09/12,十四,26.3,27.8,27.5,26.3
2019/09/11,十三,26.3,27.8,27.5,26.3
2019/09/10,十二,26.3,27.8,27.5,26.3
2019/09/09,十ㄧ,26.0,27.5,27.5,26.0
2019/09/08,白露,26.0,27.5,27.5,26.0
2019/09/07,初九,26.0,27.5,27.5,26.0
2019/09/06,初八,26.0,27.5,27.5,26.0
2019/09/05,初七,26.0,27.5,27.5,26.0
2019/09/04,初六,26.0,27.5,27.5,26.0
2019/09/03,初五,26.0,27.5,27.5,26.0
2019/09/02,初四,26.0,27.5,27.5,26.0
2019/09/01,初三,26.0,27.5,27.5,26.0
2019/08/31,初二,26.0,27.5,27.5,26.0
2019/08/30,八月,26.0,27.5,27.5,26.0
2019/08/29,廿九,26.0,27.5,27.5,26.0
2019/08/28,廿八,26.0,27.5,27.5,26.0
2019/08/27,廿七,26.0,27.5,27.5,26.0
2019/08/26,廿六,26.0,27.5,27.5,26.0
2019/08/25,廿五,26.0,27.5,27.5,26.0
2019/08/24,廿四,26.0,27.5,27.5,26.0
2019/08/23,處暑,26.0,27.5,27.5,26.0
2019/08/22,廿二,26.0,27.5,27.5,26.0
2019/08/21,廿一,26.0,27.5,27.5,26.0
2019/08/20,二十,26.0,27.5,27.5,26.0
2019/08/19,十九,26.0,27.5,27.5,26.0
2019/08/18,十八,26.0,27.5,27.5,26.0
2019/08/17,十七,26.0,27.5,27.5,26.0
2019/08/16,十六,26.0,27.5,27.5,26.0
2019/08/15,中元節,26.0,27.5,27.5,26.0
2019/08/14,十四,26.0,27.5,27.5,26.0
2019/08/13,十三,26.0,27.5,27.5,26.0
2019/08/12,十二,26.0,27.5,27.5,26.0
2019/08/11,十一,26.0,27.5,27.5,26.0
2019/08/10,初十,26.0,27.5,27.5,26.0
2019/08/09,初九,26.0,27.5,27.5,26.0
2019/08/08,立秋,26.0,27.5,27.5,26.0
2019/08/07,七夕,26.0,27.5,27.5,26.0
2019/08/06,初六,26.0,27.5,25.5,26.0
2019/08/05,小暑,26.0,27.5,25.5,26.0
2019/08/04,初四,26.0,27.5,25.5,26.0
2019/08/03,初三,26.0,27.5,25.5,26.0
2019/08/02,初二,26.0,27.5,25.5,26.0
2019/08/01,七月,26.0,27.5,25.5,26.0
2019/07/31,廿九,26.0,27.5,25.5,26.0
2019/07/30,廿八,26.0,27.5,25.5,26.0
2019/07/29,廿七,26.0,27.5,25.5,26.0
2019/07/28,廿六,26.0,27.5,25.5,26.0
2019/07/27,廿五,26.0,27.5,25.5,26.0
2019/07/26,廿四,26.0,27.5,25.5,26.0
2019/07/25,廿三,26.3,27.8,25.5,26.3
2019/07/24,廿二,26.3,27.8,25.5,26.3
2019/07/23,大暑,26.3,27.8,23.5,26.3
2019/07/22,二十,26.3,27.8,23.5,26.3
2019/07/21,十九,26.3,27.8,23.5,26.3
2019/07/20,十八,26.3,27.8,23.5,26.3
2019/07/19,十七,26.3,27.8,23.5,26.3
2019/07/18,十六,26.3,27.8,23.5,26.3
2019/07/17,十五,26.3,27.8,20.5,26.3
2019/07/16,十四,26.3,27.8,20.5,26.3
2019/07/15,十三,26.3,27.8,20.5,26.3
2019/07/14,十二,26.3,27.8,20.5,26.3
2019/07/13,十一,26.3,27.8,20.5,26.3
2019/07/12,初十,26.3,27.8,20.5,26.3
2019/07/11,初九,26.3,27.8,20.5,26.3
2019/07/10,初八,26.3,27.8,20.5,26.3
2019/07/09,初七,26.3,27.8,20.5,26.3
2019/07/08,初六,26.3,27.8,20.5,26.3
2019/07/07,小暑,26.3,27.8,20.5,26.3
2019/07/06,初四,26.3,27.8,20.5,26.3
2019/07/05,初三,26.3,27.8,20.5,26.3
2019/07/04,初二,26.3,27.8,20.5,26.3
2019/07/03,六月,26.3,27.8,20.5,26.3
2019/07/02,三十,26.3,27.8,20.5,26.3
2019/07/01,廿九,26.3,27.8,22.5,26.3
2019/06/30,廿八,26.3,27.8,22.5,26.3
2019/06/29,廿七,26.3,27.8,22.5,26.3
2019/06/28,廿六,26.3,27.8,22.5,26.3
2019/06/27,廿五,26.3,27.8,22.5,26.3
2019/06/26,廿四,26.3,27.8,22.5,26.3
2019/06/25,廿三,26.3,27.8,22.5,26.3
2019/06/24,廿二,26.3,27.8,22.5,26.3
2019/06/23,廿一,26.3,27.8,22.5,26.3
2019/06/22,二十,26.3,27.8,22.5,26.3
2019/06/21,夏至,26.3,27.8,22.5,26.3
2019/06/20,十八,26.3,27.8,22.5,26.3
2019/06/19,十七,26.5,28.0,22.5,26.5
2019/06/18,十六,26.5,28.0,22.5,26.5
2019/06/17,十五,26.5,28.0,22.5,26.5
2019/06/16,十四,26.5,28.0,22.5,26.5
2019/06/15,十三,26.5,28.0,22.5,26.5
2019/06/14,十二,26.5,28.0,22.5,26.5
2019/06/13,十一,26.5,28.0,22.5,26.5
2019/06/12,初十,26.5,28.0,22.5,26.5
2019/06/11,初九,26.8,28.3,22.5,26.8
2019/06/10,初八,26.8,28.3,24.5,26.8
2019/06/09,初七,26.8,28.3,24.5,26.8
2019/06/08,初六,26.8,28.3,24.5,26.8
2019/06/07,端午,26.8,28.3,24.5,26.8
2019/06/06,芒種,26.8,28.3,24.5,26.8
2019/06/05,初三,26.8,28.3,24.5,26.8
2019/06/04,初二,26.8,28.3,24.5,26.8
2019/06/03,五月,26.8,28.3,26.5,26.8
2019/06/02,廿九,26.8,28.3,26.5,26.8
2019/06/01,廿八,26.8,28.3,26.5,26.8
2019/05/31,廿七,26.8,28.3,26.5,26.8
2019/05/30,廿六,26.8,28.3,26.5,26.8
2019/05/29,廿五,26.8,28.3,26.5,26.8
2019/05/28,廿四,26.8,28.3,26.5,26.8
2019/05/27,廿三,26.8,28.3,26.5,26.8
2019/05/26,廿二,26.8,28.3,26.5,26.8
2019/05/25,廿一,26.8,28.3,26.5,26.8
2019/05/24,二十,26.8,28.3,26.5,26.8
2019/05/23,十九,26.8,28.3,26.5,26.8
2019/05/22,十八,26.8,28.3,26.5,26.8
2019/05/21,小滿,26.8,28.3,26.5,26.8
2019/05/20,十六,26.8,28.3,26.5,26.8
2019/05/19,十五,26.8,28.3,26.5,26.8
2019/05/18,十四,26.8,28.3,26.5,26.8
2019/05/17,十三,26.8,28.3,26.5,26.8
2019/05/16,十二,26.8,28.3,26.5,26.8
2019/05/15,十一,26.5,28.0,26.5,26.5
2019/05/14,初十,26.5,28.0,26.5,26.5
2019/05/13,初九,26.5,28.0,26.5,26.5
2019/05/12,初八,26.5,28.0,26.5,26.5
2019/05/11,初七,26.5,28.0,26.5,26.5
2019/05/10,初六,26.5,28.0,26.5,26.5
2019/05/09,初五,26.5,28.0,26.5,26.5
2019/05/08,初四,26.3,27.8,26.5,26.3
2019/05/07,初三,26.3,27.8,26.5,26.3
2019/05/06,立夏,26.3,27.8,26.5,26.3
2019/05/05,四月,26.3,27.8,26.5,26.3
2019/05/04,三十,26.3,27.8,26.5,26.3
2019/05/03,廿九,26.3,27.8,26.5,26.3
2019/05/02,廿八,26.0,27.5,26.5,26.0
2019/05/01,廿七,26.0,27.5,26.5,26.0
2019/04/30,廿六,26.0,27.5,26.5,26.0
2019/04/29,廿五,26.0,27.5,28.5,26.0
2019/04/28,廿四,26.0,27.5,28.5,26.0
2019/04/27,廿三,26.0,27.5,28.5,26.0
2019/04/26,廿二,26.0,27.5,28.5,26.0
2019/04/25,廿一,26.0,27.5,28.5,26.0
2019/04/24,二十,25.8,27.3,28.5,25.8
2019/04/23,十九,25.8,27.3,28.5,25.8
2019/04/22,十八,25.8,27.3,28.5,25.8
2019/04/21,十七,25.8,27.3,28.5,25.8
2019/04/20,穀雨,25.8,27.3,28.5,25.8
2019/04/19,十五,25.8,27.3,28.5,25.8
2019/04/18,十四,25.8,27.3,28.5,25.8
2019/04/17,十三,25.8,27.3,28.5,25.8
2019/04/16,十二,25.8,27.3,28.5,25.8
2019/04/15,十一,25.8,27.3,31.5,25.8
2019/04/14,初十,25.8,27.3,31.5,25.8
2019/04/13,初九,25.8,27.3,31.5,25.8
2019/04/12,初八,25.8,27.3,31.5,25.8
2019/04/11,初七,25.8,27.3,31.5,25.8
2019/04/10,初六,25.5,27.0,31.5,25.5
2019/04/09,初五,25.5,27.0,31.5,25.5
2019/04/08,初四,25.5,27.0,33.5,25.5
2019/04/07,初三,25.3,26.8,33.5,25.3
2019/04/06,初二,25.3,26.8,33.5,25.3
2019/04/05,三月,25.3,26.8,33.5,25.3
2019/04/04,廿九,25.3,26.8,33.5,25.3
2019/04/03,廿八,25.3,26.8,33.5,25.3
2019/04/02,廿七,25.3,26.8,33.5,25.3
2019/04/01,廿六,25.3,26.8,33.5,25.3
2019/03/31,廿五,25.3,26.8,33.5,25.3
2019/03/30,廿三,25.3,26.8,33.5,25.3
2019/03/29,廿三,25.3,26.8,33.5,25.3
2019/03/28,廿二,25.3,26.8,33.5,25.3
2019/03/27,廿一,25.3,26.8,33.5,25.3
2019/03/26,二十,25.3,26.8,33.5,25.3
2019/03/25,十九,25.3,26.8,36.5,25.3
2019/03/24,十八,25.3,26.8,36.5,25.3
2019/03/23,十七,25.3,26.8,36.5,25.3
2019/03/22,十六,25.3,26.8,36.5,25.3
2019/03/21,春分,25.3,26.8,36.5,25.3
2019/03/20,十四,25.3,26.8,36.5,25.3
2019/03/19,十三,25.3,26.8,36.5,25.3
2019/03/18,十二,25.3,26.8,36.5,25.3
2019/03/17,十一,25.3,26.8,36.5,25.3
2019/03/16,初十,25.3,26.8,36.5,25.3
2019/03/15,初九,25.3,26.8,36.5,25.3
2019/03/14,初八,25.3,26.8,36.5,25.3
2019/03/13,初七,25.3,26.8,36.5,25.3
2019/03/12,初六,25.3,26.8,36.5,25.3
2019/03/11,初五,25.3,26.8,36.5,25.3
2019/03/10,初四,25.3,26.8,36.5,25.3
2019/03/09,初三,25.3,26.8,36.5,25.3
2019/03/08,初二,25.3,26.8,36.5,25.3
2019/03/07,二月,25.5,27.0,36.5,25.5
2019/03/06,驚蟄,25.5,27.0,36.5,25.5
2019/03/05,廿九,25.5,27.0,36.5,25.5
2019/03/04,廿八,25.5,27.0,36.5,25.5
2019/03/03,廿七,25.5,27.0,36.5,25.5
2019/03/02,廿六,25.5,27.0,36.5,25.5
2019/03/01,廿五,25.5,27.0,36.5,25.5
2019/02/28,廿四,25.5,27.0,36.5,25.5
2019/02/27,廿三,25.5,27.0,36.5,25.5
2019/02/26,廿二,25.5,27.0,36.5,25.5
2019/02/25,廿一,25.5,27.0,36.5,25.5
2019/02/24,二十,25.5,27.0,36.5,25.5
2019/02/23,十九,25.5,27.0,36.5,25.5
2019/02/22,十八,25.5,27.0,36.5,25.5
2019/02/21,十七,25.5,27.0,36.5,25.5
2019/02/20,十六,25.3,26.8,36.5,25.3
2019/02/19,雨水,25.3,26.8,36.5,25.3
2019/02/18,十四,25.3,26.8,36.5,25.3
2019/02/17,十三,25.3,26.8,36.5,25.3
2019/02/16,十二,25.3,26.8,36.5,25.3
2019/02/15,十一,25.3,26.8,36.5,25.3
2019/02/14,初十,25.0,26.5,36.5,25.0
2019/02/13,初九,25.0,26.5,36.5,25.0
2019/02/12,初八,25.0,26.5,36.5,25.0
2019/02/11,初七,25.0,26.5,36.5,25.0
2019/02/10,初六,24.8,26.3,30.5,24.8
2019/02/09,初五,24.8,26.3,30.5,24.8
2019/02/08,初四,24.8,26.3,30.5,24.8
2019/02/07,初三,24.8,26.3,30.5,24.8
2019/02/06,初二,休市,休市,30.5,休市
2019/02/05,正月,休市,休市,30.5,休市
2019/02/04,除夕,休市,休市,30.5,休市
2019/02/03,廿九,休市,休市,30.5,休市
2019/02/02,廿八,休市,休市,30.5,休市
2019/02/01,廿七,24.8,26.3,30.5,24.8
2019/01/31,廿六,24.8,26.3,30.5,24.8
2019/01/30,廿五,24.8,26.3,30.5,24.8
2019/01/29,廿四,24.8,26.3,32.5,24.8
2019/01/28,廿三,24.8,26.3,34.5,24.8
2019/01/27,廿二,24.8,26.3,34.5,24.8
2019/01/26,廿一,24.8,26.3,34.5,24.8
2019/01/25,二十,24.8,26.3,34.5,24.8
2019/01/24,十九,24.8,26.3,34.5,24.8
2019/01/23,十八,24.8,26.3,34.5,24.8
2019/01/22,十七,24.8,26.3,34.5,24.8
2019/01/21,十六,24.8,26.3,36.5,24.8
2019/01/20,大寒,24.8,26.3,36.5,24.8
2019/01/19,十四,24.8,26.3,36.5,24.8
2019/01/18,十三,24.8,26.3,36.5,24.8
2019/01/17,十二,24.8,26.3,36.5,24.8
2019/01/16,十一,24.5,26.0,36.5,24.5
2019/01/15,初十,24.5,26.0,36.5,24.5
2019/01/14,初九,24.5,26.0,36.5,24.5
2019/01/13,初八,24.3,25.8,36.5,24.3
2019/01/12,初七,24.3,25.8,36.5,24.3
2019/01/11,初六,24.3,25.8,36.5,24.3
2019/01/10,初五,24.3,25.8,36.5,24.3
2019/01/09,初四,24.3,25.8,36.5,24.3
2019/01/08,初三,24.3,25.8,33.5,24.3
2019/01/07,初二,24.0,25.5,33.5,24.0
2019/01/06,十二月,24.0,25.5,33.5,24.0
2019/01/05,小寒,24.0,25.5,33.5,24.0
2019/01/04,廿九,24.0,25.5,33.5,24.0
2019/01/03,廿八,24.0,25.5,33.5,24.0
2019/01/02,廿七,24.0,25.5,33.5,24.0
2019/01/01,廿六,24.0,25.5,33.5,24.0
2018/12/31,廿五,24.0,25.5,33.5,24.0
2018/12/30,廿四,24.0,25.5,33.5,24.0
2018/12/29,廿三,24.0,25.5,33.5,24.0
2018/12/28,廿二,24.0,25.5,33.5,24.0
2018/12/27,廿一,24.0,25.5,33.5,24.0
2018/12/26,二十,24.0,25.5,33.5,24.0
2018/12/25,十九,24.0,25.5,33.5,24.0
2018/12/24,十八,24.0,25.5,33.5,24.0
2018/12/23,十七,24.0,25.5,33.5,24.0
2018/12/22,冬至,24.0,25.5,33.5,24.0
2018/12/21,十五,24.0,25.5,33.5,24.0
2018/12/20,十四,24.0,25.5,33.5,24.0
2018/12/19,十三,24.0,25.5,33.5,24.0
2018/12/18,十二,24.0,25.5,33.5,24.0
2018/12/17,十一,24.0,25.5,33.5,24.0
2018/12/16,初十,24.0,25.5,33.5,24.0
2018/12/15,初九,24.0,25.5,33.5,24.0
2018/12/14,初八,24.0,25.5,33.5,24.0
2018/12/13,初七,24.0,25.5,33.5,24.0
2018/12/12,初六,24.0,25.5,33.5,24.0
2018/12/11,初五,24.3,25.8,33.5,24.3
2018/12/10,初四,24.3,25.8,33.5,24.3
2018/12/09,初三,24.3,25.8,33.5,24.3
2018/12/08,初二,24.3,25.8,33.5,24.3
2018/12/07,大雪,24.3,25.8,33.5,24.3
2018/12/06,廿九,24.0,25.5,33.5,24.0
2018/12/05,廿八,24.0,25.5,33.5,24.0
2018/12/04,廿七,24.0,25.5,33.5,24.0
2018/12/03,廿六,24.0,25.5,33.5,24.0
2018/12/02,廿五,24.0,25.5,33.5,24.0
2018/12/01,廿四,24.0,25.5,33.5,24.0
2018/11/30,廿三,24.0,25.5,33.5,24.0
2018/11/29,廿二,24.0,25.5,33.5,24.0
2018/11/28,廿一,24.0,25.5,33.5,24.0
2018/11/27,二十,24.3,25.8,33.5,24.3
2018/11/26,十九,24.3,25.8,33.5,24.3
2018/11/25,十八,24.3,25.8,33.5,24.3
2018/11/24,十七,24.3,25.8,33.5,24.3
2018/11/23,十六,24.3,25.8,33.5,24.3
2018/11/22,小雪,24.3,25.8,33.5,24.3
2018/11/21,十三,24.3,25.8,33.5,24.3
2018/11/20,十三,24.3,25.8,33.5,24.3
2018/11/19,十二,24.3,25.8,33.5,24.3
2018/11/18,十一,24.3,25.8,33.5,24.3
2018/11/17,初十,24.3,25.8,33.5,24.3
2018/11/16,初九,24.3,25.8,33.5,24.3
2018/11/15,初八,24.5,26.0,33.5,24.5
2018/11/14,初七,24.5,26.0,33.5,24.5
2018/11/13,初六,24.5,26.0,33.5,24.5
2018/11/12,初五,24.8,26.3,33.5,24.8
2018/11/11,初四,24.8,26.3,33.5,24.8
2018/11/10,初三,24.8,26.3,33.5,24.8
2018/11/09,初二,24.8,26.3,33.5,24.8
2018/11/08,十月,24.8,26.3,33.5,24.8
2018/11/07,立冬,24.8,26.3,33.5,24.8
2018/11/06,廿九,25.0,26.5,33.5,25.0
2018/11/05,廿八,25.0,26.5,33.5,25.0
2018/11/04,廿七,25.0,26.5,33.5,25.0
2018/11/03,廿六,25.0,26.5,33.5,25.0
2018/11/02,廿五,25.0,26.5,33.5,25.0
2018/11/01,廿四,25.0,26.5,33.5,25.0
2018/10/31,廿三,25.0,26.5,33.5,25.0
2018/10/30,廿二,25.0,26.5,33.5,25.0
2018/10/29,廿一,25.3,26.8,33.5,25.3
2018/10/28,二十,25.3,26.8,33.5,25.3
2018/10/27,十九,25.3,26.8,33.5,25.3
2018/10/26,十八,25.3,26.8,33.5,25.3
2018/10/25,十七,25.3,26.8,33.5,25.3
2018/10/24,十六,25.3,26.8,33.5,25.3
2018/10/23,霜降,25.3,26.8,33.5,25.3
2018/10/22,十四,25.3,26.8,33.5,25.3
2018/10/21,十三,25.3,26.8,33.5,25.3
2018/10/20,十二,25.3,26.8,33.5,25.3
2018/10/19,十一,25.3,26.8,33.5,25.3
2018/10/18,初十,25.3,26.8,33.5,25.3
2018/10/17,重陽,25.3,26.8,33.5,25.3
2018/10/16,初八,25.3,26.8,33.5,25.3
2018/10/15,初七,25.3,26.8,33.5,25.3
2018/10/14,初六,25.3,26.8,33.5,25.3
2018/10/13,初五,25.3,26.8,33.5,25.3
2018/10/12,初四,25.3,26.8,33.5,25.3
2018/10/11,初三,25.5,27.0,33.5,25.5
2018/10/10,初二,25.5,27.0,33.5,25.5
